fare_id,origin_id,destination_id
２区,33_1,4_2
２区,33_1,5_2
２区,33_1,6_2
１区,33_1,7_2
１区,33_1,9_1
１区,33_1,9_3
１区,33_1,10_1
２区,33_1,11_1
２区,33_1,12_1
２区,33_1,13_1
２区,33_1,13_2
１区,33_1,14_1
２区,33_1,15_1
２区,33_1,16_1
２区,33_1,17_1
２区,33_1,18_1
２区,33_1,19_1
２区,33_1,19_2
３区,33_2,20_2
３区,33_2,20_3
３区,33_2,21_2
３区,33_2,22_2
３区,33_2,23_2
３区,33_2,24_2
２区,33_2,25_2
２区,33_2,26_2
２区,33_2,27_2
２区,33_2,28_2
２区,33_2,29_2
１区,33_2,30_2
１区,33_2,31_2
１区,33_2,32_2
１区,33_1,34_1
１区,33_1,35_1
３区,34_1,1_3
３区,34_1,1_4
２区,34_1,2_2
２区,34_1,3_2
２区,34_1,4_2
２区,34_1,5_2
１区,34_1,6_2
１区,34_1,7_2
１区,34_1,9_1
１区,34_1,9_3
１区,34_1,10_1
２区,34_1,11_1
２区,34_1,12_1
２区,34_1,13_1
２区,34_1,13_2
１区,34_1,14_1
１区,34_1,15_1
２区,34_1,16_1
２区,34_1,17_1
２区,34_1,18_1
２区,34_1,19_1
２区,34_1,19_2
４区,34_2,20_2
４区,34_2,20_3
３区,34_2,21_2
３区,34_2,22_2
３区,34_2,23_2
３区,34_2,24_2
２区,34_2,25_2
２区,34_2,26_2
２区,34_2,27_2
２区,34_2,28_2
２区,34_2,29_2
１区,34_2,30_2
１区,34_2,31_2
１区,34_2,32_2
１区,34_2,33_2
１区,34_2,35_2
４区,35_2,20_2
４区,35_2,20_3
３区,35_2,21_2
３区,35_2,22_2
３区,35_2,23_2
３区,35_2,24_2
３区,35_2,25_2
３区,35_2,26_2
２区,35_2,27_2
２区,35_2,28_2
２区,35_2,29_2
２区,35_2,30_2
１区,35_2,31_2
１区,35_2,32_2
１区,35_2,33_2
１区,35_2,34_2
