route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
空港線,空港箱崎_土曜,空港線_土曜_0_065,貝塚,0,kukohakozaki_土曜_0_b0_80,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_066,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_067,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_068,貝塚,0,kukohakozaki_土曜_0_b0_84,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_069,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_070,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_071,貝塚,0,kukohakozaki_土曜_0_b0_88,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_072,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_073,貝塚,0,kukohakozaki_土曜_0_b0_92,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_074,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_075,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_076,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_077,貝塚,0,kukohakozaki_土曜_0_b0_96,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_078,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_079,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_080,貝塚,0,kukohakozaki_土曜_0_b0_100,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_081,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_082,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_083,貝塚,0,kukohakozaki_土曜_0_b0_104,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_084,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_085,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_086,貝塚,0,kukohakozaki_土曜_0_b0_108,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_087,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_088,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_089,貝塚,0,kukohakozaki_土曜_0_b0_112,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_090,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_091,貝塚,0,kukohakozaki_土曜_0_b0_116,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_092,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_093,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_094,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_095,貝塚,0,kukohakozaki_土曜_0_b0_120,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_096,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_097,貝塚,0,kukohakozaki_土曜_0_b0_124,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_098,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_099,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_100,貝塚,0,kukohakozaki_土曜_0_b0_127,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_101,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_102,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_103,貝塚,0,kukohakozaki_土曜_0_b0_131,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_104,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_105,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_106,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_107,貝塚,0,kukohakozaki_土曜_0_b1_4,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_108,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_109,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_110,貝塚,0,kukohakozaki_土曜_0_b1_8,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_111,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_112,貝塚,0,kukohakozaki_土曜_0_b1_12,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_113,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_114,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_115,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_116,貝塚,0,kukohakozaki_土曜_0_b1_16,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_117,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_118,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_119,貝塚,0,kukohakozaki_土曜_0_b1_20,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_120,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_121,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_122,貝塚,0,kukohakozaki_土曜_0_b1_24,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_123,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_124,貝塚,0,kukohakozaki_土曜_0_b1_28,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_125,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_126,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_127,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_128,貝塚,0,kukohakozaki_土曜_0_b1_33,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_129,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_130,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_131,貝塚,0,kukohakozaki_土曜_0_b1_37,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_132,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_133,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_134,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_135,貝塚,0,kukohakozaki_土曜_0_b1_43,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_136,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_137,貝塚,0,kukohakozaki_土曜_0_b1_45,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_138,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_139,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_140,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_141,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_142,貝塚,0,kukohakozaki_土曜_0_b1_51,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_143,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_144,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_145,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_146,貝塚,0,kukohakozaki_土曜_0_b1_56,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_147,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_148,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_149,貝塚,0,kukohakozaki_土曜_0_b1_60,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_150,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_151,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_152,貝塚,0,kukohakozaki_土曜_0_b1_63,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_153,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_154,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_155,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_156,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_157,貝塚,0,kukohakozaki_土曜_0_b1_71,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_158,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_159,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_160,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_161,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_162,貝塚,0,kukohakozaki_土曜_0_b1_78,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_163,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_164,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_165,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_166,貝塚,0,kukohakozaki_土曜_0_b1_83,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_167,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_168,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_169,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_170,貝塚,0,kukohakozaki_土曜_0_b1_88,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_171,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_172,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_173,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_174,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_175,貝塚,0,kukohakozaki_土曜_0_b1_94,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_176,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_177,貝塚,0,kukohakozaki_土曜_0_b1_96,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_178,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_179,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_180,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_181,貝塚,0,kukohakozaki_土曜_0_b1_101,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_182,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_183,貝塚,0,kukohakozaki_土曜_0_b1_103,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_184,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_185,貝塚,0,kukohakozaki_土曜_0_b1_105,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_186,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_187,貝塚,0,kukohakozaki_土曜_0_b1_107,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_188,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_189,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_190,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_191,貝塚,0,kukohakozaki_土曜_0_b1_112,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_192,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_193,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_194,貝塚,0,kukohakozaki_土曜_0_b1_116,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_195,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_196,貝塚,0,kukohakozaki_土曜_0_b1_118,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_197,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_198,貝塚,0,kukohakozaki_土曜_0_b1_120,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_199,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_200,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_201,貝塚,0,kukohakozaki_土曜_0_b1_123,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_202,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_203,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_204,貝塚,0,kukohakozaki_土曜_0_b1_126,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_205,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_206,貝塚,0,kukohakozaki_土曜_0_b1_128,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_207,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_208,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_209,貝塚,0,kukohakozaki_土曜_0_b1_131,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_210,福岡空港,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_土曜,空港線_土曜_0_211,博多,0,,空港線（福岡空港方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_001,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_002,姪浜,1,kukohakozaki_休日_1_b0_3,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_003,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_004,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_005,姪浜,1,kukohakozaki_休日_1_b0_5,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_006,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_007,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_008,姪浜,1,kukohakozaki_休日_1_b0_8,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_009,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_010,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_011,姪浜,1,kukohakozaki_休日_1_b0_11,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_012,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_013,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_014,姪浜,1,kukohakozaki_休日_1_b0_15,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_015,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_016,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_017,姪浜,1,kukohakozaki_休日_1_b0_19,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_018,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_019,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_020,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_021,姪浜,1,kukohakozaki_休日_1_b0_24,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_022,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_023,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_024,姪浜,1,kukohakozaki_休日_1_b0_28,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_025,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_026,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_027,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_028,姪浜,1,kukohakozaki_休日_1_b0_33,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_029,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_030,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_031,姪浜,1,kukohakozaki_休日_1_b0_37,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_032,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_033,姪浜,1,kukohakozaki_休日_1_b0_39,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_034,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_035,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_036,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_037,姪浜,1,kukohakozaki_休日_1_b0_43,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_038,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_039,姪浜,1,kukohakozaki_休日_1_b0_46,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_040,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_041,姪浜,1,kukohakozaki_休日_1_b0_49,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_042,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_043,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_044,姪浜,1,kukohakozaki_休日_1_b0_53,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_045,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_046,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_047,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_048,姪浜,1,kukohakozaki_休日_1_b0_57,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_049,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_050,西唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_051,姪浜,1,kukohakozaki_休日_1_b0_62,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_052,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_053,姪浜,1,kukohakozaki_休日_1_b0_65,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_054,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_055,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_056,西新,1,kukohakozaki_休日_1_b0_69,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_057,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_058,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_059,西新,1,kukohakozaki_休日_1_b0_73,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_060,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_061,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_062,西新,1,kukohakozaki_休日_1_b0_77,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_063,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_064,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_065,唐津,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_066,姪浜,1,kukohakozaki_休日_1_b0_81,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_067,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_068,西新,1,kukohakozaki_休日_1_b0_85,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_069,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_070,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_071,西新,1,kukohakozaki_休日_1_b0_89,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_072,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_073,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_074,西新,1,kukohakozaki_休日_1_b0_93,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_075,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_076,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_077,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_078,西新,1,kukohakozaki_休日_1_b0_97,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_079,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_080,西新,1,kukohakozaki_休日_1_b0_101,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_081,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_082,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_083,西新,1,kukohakozaki_休日_1_b0_105,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_084,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_085,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_086,西新,1,kukohakozaki_休日_1_b0_109,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_087,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_088,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_089,西新,1,kukohakozaki_休日_1_b0_113,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_090,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_091,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_092,西新,1,kukohakozaki_休日_1_b0_117,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_093,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_094,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_095,西新,1,kukohakozaki_休日_1_b0_121,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_096,筑前前原,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_097,姪浜,1,,空港線（姪浜方面行き）,1
空港線,空港箱崎_休日,空港線_休日_1_098,西新,1,kukohakozaki_休日_1_b0_125,空港線（姪浜方面行き）,1
